
    36       	160.63		170	0.70632	0.29368	   0	   0	   0	   0	   0	   0	   0	
    37       	160.82		170	0.70817	0.29183	   0	   0	   0	   0	   0	   0	   0	
    38       	160.99		170	0.70995	0.29005	   0	   0	   0	   0	   0	   0	   0	
    39       	161.17		170	0.71167	0.28833	   0	   0	   0	   0	   0	   0	   0	
    40       	161.33		170	0.71331	0.28669	   0	   0	   0	   0	   0	   0	   0	
    41       	161.49		170	0.7149	0.2851	   0	   0	   0	   0	   0	   0	   0	
    42       	161.64		170	0.71642	0.28358	   0	   0	   0	   0	   0	   0	   0	
    43       	161.79		170	0.71789	0.28211	   0	   0	   0	   0	   0	   0	   0	
    44       	161.93		170	0.71931	0.28069	   0	   0	   0	   0	   0	   0	   0	
    45       	162.07		170	0.72068	0.27932	   0	   0	   0	   0	   0	   0	   0	
    46       	162.2		170	0.722	0.278	   0	   0	   0	   0	   0	   0	   0	
    47       	162.33		170	0.72328	0.27672	   0	   0	   0	   0	   0	   0	   0	
    48       	162.45		170	0.72452	0.27548	   0	   0	   0	   0	   0	   0	   0	
    49       	162.57		170	0.72571	0.27429	   0	   0	   0	   0	   0	   0	   0	
    50       	162.69		170	0.72687	0.27313	   0	   0	   0	   0	   0	   0	   0	
    51       	162.8		170	0.72799	0.27201	   0	   0	   0	   0	   0	   0	   0	
    52       	162.91		170	0.72908	0.27092	   0	   0	   0	   0	   0	   0	   0	
    53       	163.01		170	0.73013	0.26987	   0	   0	   0	   0	   0	   0	   0	
    54       	163.11		170	0.73115	0.26885	   0	   0	   0	   0	   0	   0	   0	
    55       	163.21		170	0.73215	0.26785	   0	   0	   0	   0	   0	   0	   0	
    56       	163.31		170	0.73311	0.26689	   0	   0	   0	   0	   0	   0	   0	
    57       	163.4		170	0.73405	0.26595	   0	   0	   0	   0	   0	   0	   0	
    58       	163.49		170	0.73496	0.26504	   0	   0	   0	   0	   0	   0	   0	
    59       	163.58		170	0.73584	0.26416	   0	   0	   0	   0	   0	   0	   0	
    60       	163.67		170	0.7367	0.2633	   0	   0	   0	   0	   0	   0	   0	
    61       	163.75		170	0.73754	0.26246	   0	   0	   0	   0	   0	   0	   0	
    62       	163.83		170	0.73836	0.26164	   0	   0	   0	   0	   0	   0	   0	
    63       	163.91		170	0.73915	0.26085	   0	   0	   0	   0	   0	   0	   0	
    64       	163.99		170	0.73993	0.26007	   0	   0	   0	   0	   0	   0	   0	
    65       	164.07		170	0.74068	0.25932	   0	   0	   0	   0	   0	   0	   0	
    66       	164.14		170	0.74141	0.25859	   0	   0	   0	   0	   0	   0	   0	
    67       	164.21		170	0.74213	0.25787	   0	   0	   0	   0	   0	   0	   0	
    68       	164.28		170	0.74283	0.25717	   0	   0	   0	   0	   0	   0	   0	
    69       	164.35		170	0.74351	0.25649	   0	   0	   0	   0	   0	   0	   0	
    70       	164.42		170	0.74418	0.25582	   0	   0	   0	   0	   0	   0	   0	
    71       	164.48		170	0.74483	0.25517	   0	   0	   0	   0	   0	   0	   0	
    72       	164.55		170	0.74547	0.25453	   0	   0	   0	   0	   0	   0	   0	
    73       	164.61		170	0.74609	0.25391	   0	   0	   0	   0	   0	   0	   0	
    74       	164.67		170	0.74669	0.25331	   0	   0	   0	   0	   0	   0	   0	
    75       	164.73		170	0.74729	0.25271	   0	   0	   0	   0	   0	   0	   0	
    76       	164.79		170	0.74787	0.25213	   0	   0	   0	   0	   0	   0	   0	
    77       	164.84		170	0.74843	0.25157	   0	   0	   0	   0	   0	   0	   0	
    78       	164.9		170	0.74899	0.25101	   0	   0	   0	   0	   0	   0	   0	
    79       	164.95		170	0.74953	0.25047	   0	   0	   0	   0	   0	   0	   0	
    80       	165.01		170	0.75006	0.24994	   0	   0	   0	   0	   0	   0	   0	
    81       	165.06		170	0.75058	0.24942	   0	   0	   0	   0	   0	   0	   0	
    82       	165.11		170	0.75109	0.24891	   0	   0	   0	   0	   0	   0	   0	
    83       	165.16		170	0.75159	0.24841	   0	   0	   0	   0	   0	   0	   0	
    84       	165.21		170	0.75208	0.24792	   0	   0	   0	   0	   0	   0	   0	
    85       	165.25		170	0.75256	0.24744	   0	   0	   0	   0	   0	   0	   0	
    86       	165.3		170	0.75303	0.24697	   0	   0	   0	   0	   0	   0	   0	
    87       	165.35		170	0.75349	0.24651	   0	   0	   0	   0	   0	   0	   0	
    88       	165.39		170	0.75394	0.24606	   0	   0	   0	   0	   0	   0	   0	
    89       	165.44		170	0.75438	0.24562	   0	   0	   0	   0	   0	   0	   0	
    90       	165.48		170	0.75481	0.24519	   0	   0	   0	   0	   0	   0	   0	
    91       	165.52		170	0.75524	0.24476	   0	   0	   0	   0	   0	   0	   0	
    92       	165.56		170	0.75565	0.24435	   0	   0	   0	   0	   0	   0	   0	
    93       	165.61		170	0.75606	0.24394	   0	   0	   0	   0	   0	   0	   0	
    94       	165.65		170	0.75647	0.24353	   0	   0	   0	   0	   0	   0	   0	
    95       	165.69		170	0.75686	0.24314	   0	   0	   0	   0	   0	   0	   0	
    96       	165.72		170	0.75725	0.24275	   0	   0	   0	   0	   0	   0	   0	
    97       	165.76		170	0.75763	0.24237	   0	   0	   0	   0	   0	   0	   0	
    98       	165.8		170	0.758	0.242	   0	   0	   0	   0	   0	   0	   0	
    99       	165.84		170	0.75837	0.24163	   0	   0	   0	   0	   0	   0	   0	
    100       	165.87		170	0.75873	0.24127	   0	   0	   0	   0	   0	   0	   0	
    101       	165.91		170	0.75909	0.24091	   0	   0	   0	   0	   0	   0	   0	
    102       	165.94		170	0.75944	0.24056	   0	   0	   0	   0	   0	   0	   0	
    103       	165.98		170	0.75978	0.24022	   0	   0	   0	   0	   0	   0	   0	
    104       	166.01		170	0.76011	0.23989	   0	   0	   0	   0	   0	   0	   0	
    105       	166.04		170	0.76045	0.23955	   0	   0	   0	   0	   0	   0	   0	
    106       	166.08		170	0.76077	0.23923	   0	   0	   0	   0	   0	   0	   0	
    107       	166.11		170	0.76109	0.23891	   0	   0	   0	   0	   0	   0	   0	
    108       	166.14		170	0.76141	0.23859	   0	   0	   0	   0	   0	   0	   0	
    109       	166.17		170	0.76172	0.23828	   0	   0	   0	   0	   0	   0	   0	
    110       	166.2		170	0.76202	0.23798	   0	   0	   0	   0	   0	   0	   0	
    111       	166.23		170	0.76232	0.23768	   0	   0	   0	   0	   0	   0	   0	
    112       	166.26		170	0.76262	0.23738	   0	   0	   0	   0	   0	   0	   0	
    113       	166.29		170	0.76291	0.23709	   0	   0	   0	   0	   0	   0	   0	
    114       	166.32		170	0.7632	0.2368	   0	   0	   0	   0	   0	   0	   0	
    115       	166.35		170	0.76348	0.23652	   0	   0	   0	   0	   0	   0	   0	
    116       	166.37		170	0.76376	0.23624	   0	   0	   0	   0	   0	   0	   0	
    117       	166.4		170	0.76403	0.23597	   0	   0	   0	   0	   0	   0	   0	
    118       	166.43		170	0.7643	0.2357	   0	   0	   0	   0	   0	   0	   0	
    119       	166.46		170	0.76456	0.23544	   0	   0	   0	   0	   0	   0	   0	
    120       	166.48		170	0.76482	0.23518	   0	   0	   0	   0	   0	   0	   0	
    121       	166.51		170	0.76508	0.23492	   0	   0	   0	   0	   0	   0	   0	
    122       	166.53		170	0.76534	0.23466	   0	   0	   0	   0	   0	   0	   0	
    123       	166.56		170	0.76559	0.23441	   0	   0	   0	   0	   0	   0	   0	
    124       	166.58		170	0.76583	0.23417	   0	   0	   0	   0	   0	   0	   0	
    125       	166.61		170	0.76608	0.23392	   0	   0	   0	   0	   0	   0	   0	
    126       	166.63		170	0.76632	0.23368	   0	   0	   0	   0	   0	   0	   0	
    127       	166.65		170	0.76655	0.23345	   0	   0	   0	   0	   0	   0	   0	
    128       	166.68		170	0.76678	0.23322	   0	   0	   0	   0	   0	   0	   0	
    129       	166.7		170	0.76701	0.23299	   0	   0	   0	   0	   0	   0	   0	
    130       	166.72		170	0.76724	0.23276	   0	   0	   0	   0	   0	   0	   0	
    131       	166.75		170	0.76746	0.23254	   0	   0	   0	   0	   0	   0	   0	
    132       	166.77		170	0.76768	0.23232	   0	   0	   0	   0	   0	   0	   0	
    133       	166.79		170	0.7679	0.2321	   0	   0	   0	   0	   0	   0	   0	
    134       	166.81		170	0.76812	0.23188	   0	   0	   0	   0	   0	   0	   0	
    135       	166.83		170	0.76833	0.23167	   0	   0	   0	   0	   0	   0	   0	
    136       	166.85		170	0.76854	0.23146	   0	   0	   0	   0	   0	   0	   0	
    137       	166.87		170	0.76874	0.23126	   0	   0	   0	   0	   0	   0	   0	
    138       	166.89		170	0.76895	0.23105	   0	   0	   0	   0	   0	   0	   0	
    139       	166.91		170	0.76915	0.23085	   0	   0	   0	   0	   0	   0	   0	
    140       	166.93		170	0.76934	0.23066	   0	   0	   0	   0	   0	   0	   0	
    141       	166.95		170	0.76954	0.23046	   0	   0	   0	   0	   0	   0	   0	
    142       	166.97		170	0.76973	0.23027	   0	   0	   0	   0	   0	   0	   0	
    143       	166.99		170	0.76992	0.23008	   0	   0	   0	   0	   0	   0	   0	
    144       	167.01		170	0.77011	0.22989	   0	   0	   0	   0	   0	   0	   0	
    145       	167.03		170	0.7703	0.2297	   0	   0	   0	   0	   0	   0	   0	
    146       	167.05		170	0.77048	0.22952	   0	   0	   0	   0	   0	   0	   0	
    147       	167.07		170	0.77066	0.22934	   0	   0	   0	   0	   0	   0	   0	
    148       	167.08		170	0.77084	0.22916	   0	   0	   0	   0	   0	   0	   0	
    149       	167.1		170	0.77102	0.22898	   0	   0	   0	   0	   0	   0	   0	
    150       	167.12		170	0.77119	0.22881	   0	   0	   0	   0	   0	   0	   0	
    151       	167.14		170	0.77137	0.22863	   0	   0	   0	   0	   0	   0	   0	
    152       	167.15		170	0.77154	0.22846	   0	   0	   0	   0	   0	   0	   0	
    153       	167.17		170	0.77171	0.22829	   0	   0	   0	   0	   0	   0	   0	
    154       	167.19		170	0.77187	0.22813	   0	   0	   0	   0	   0	   0	   0	
    155       	167.2		170	0.77204	0.22796	   0	   0	   0	   0	   0	   0	   0	
    156       	167.22		170	0.7722	0.2278	   0	   0	   0	   0	   0	   0	   0	
    157       	167.24		170	0.77236	0.22764	   0	   0	   0	   0	   0	   0	   0	
    158       	167.25		170	0.77252	0.22748	   0	   0	   0	   0	   0	   0	   0	
    159       	167.27		170	0.77268	0.22732	   0	   0	   0	   0	   0	   0	   0	
    160       	167.28		170	0.77283	0.22717	   0	   0	   0	   0	   0	   0	   0	
    161       	167.3		170	0.77299	0.22701	   0	   0	   0	   0	   0	   0	   0	
    162       	167.31		170	0.77314	0.22686	   0	   0	   0	   0	   0	   0	   0	
    163       	167.33		170	0.77329	0.22671	   0	   0	   0	   0	   0	   0	   0	
    164       	167.34		170	0.77344	0.22656	   0	   0	   0	   0	   0	   0	   0	
    165       	167.36		170	0.77358	0.22642	   0	   0	   0	   0	   0	   0	   0	
    166       	167.37		170	0.77373	0.22627	   0	   0	   0	   0	   0	   0	   0	
    167       	167.39		170	0.77387	0.22613	   0	   0	   0	   0	   0	   0	   0	
    168       	167.4		170	0.77401	0.22599	   0	   0	   0	   0	   0	   0	   0	
    169       	167.41		170	0.77415	0.22585	   0	   0	   0	   0	   0	   0	   0	
    170       	167.43		170	0.77429	0.22571	   0	   0	   0	   0	   0	   0	   0	
    171       	167.44		170	0.77443	0.22557	   0	   0	   0	   0	   0	   0	   0	
    172       	167.46		170	0.77457	0.22543	   0	   0	   0	   0	   0	   0	   0	
    173       	167.47		170	0.7747	0.2253	   0	   0	   0	   0	   0	   0	   0	
    174       	167.48		170	0.77483	0.22517	   0	   0	   0	   0	   0	   0	   0	
    175       	167.5		170	0.77497	0.22503	   0	   0	   0	   0	   0	   0	   0	
    176       	167.51		170	0.7751	0.2249	   0	   0	   0	   0	   0	   0	   0	
    177       	167.52		170	0.77523	0.22477	   0	   0	   0	   0	   0	   0	   0	
    178       	167.53		170	0.77535	0.22465	   0	   0	   0	   0	   0	   0	   0	
    179       	167.55		170	0.77548	0.22452	   0	   0	   0	   0	   0	   0	   0	
    180       	167.56		170	0.77561	0.22439	   0	   0	   0	   0	   0	   0	   0	
    181       	167.57		170	0.77573	0.22427	   0	   0	   0	   0	   0	   0	   0	
    182       	167.58		170	0.77585	0.22415	   0	   0	   0	   0	   0	   0	   0	
    183       	167.6		170	0.77597	0.22403	   0	   0	   0	   0	   0	   0	   0	
    184       	167.61		170	0.77609	0.22391	   0	   0	   0	   0	   0	   0	   0	
    185       	167.62		170	0.77621	0.22379	   0	   0	   0	   0	   0	   0	   0	
    186       	167.63		170	0.77633	0.22367	   0	   0	   0	   0	   0	   0	   0	
    187       	167.64		170	0.77645	0.22355	   0	   0	   0	   0	   0	   0	   0	
    188       	167.66		170	0.77656	0.22344	   0	   0	   0	   0	   0	   0	   0	
    189       	167.67		170	0.77668	0.22332	   0	   0	   0	   0	   0	   0	   0	
    190       	167.68		170	0.77679	0.22321	   0	   0	   0	   0	   0	   0	   0	
    191       	167.69		170	0.7769	0.2231	   0	   0	   0	   0	   0	   0	   0	
    192       	167.7		170	0.77701	0.22299	   0	   0	   0	   0	   0	   0	   0	
    193       	167.71		170	0.77712	0.22288	   0	   0	   0	   0	   0	   0	   0	
    194       	167.72		170	0.77723	0.22277	   0	   0	   0	   0	   0	   0	   0	
    195       	167.73		170	0.77734	0.22266	   0	   0	   0	   0	   0	   0	   0	
    196       	167.74		170	0.77745	0.22255	   0	   0	   0	   0	   0	   0	   0	
    197       	167.75		170	0.77755	0.22245	   0	   0	   0	   0	   0	   0	   0	
    198       	167.77		170	0.77766	0.22234	   0	   0	   0	   0	   0	   0	   0	
    199       	167.78		170	0.77776	0.22224	   0	   0	   0	   0	   0	   0	   0	
    200       	167.79		170	0.77786	0.22214	   0	   0	   0	   0	   0	   0	   0	
    201       	167.8		170	0.77797	0.22203	   0	   0	   0	   0	   0	   0	   0	
    202       	167.81		170	0.77807	0.22193	   0	   0	   0	   0	   0	   0	   0	
    203       	167.82		170	0.77817	0.22183	   0	   0	   0	   0	   0	   0	   0	
    204       	167.83		170	0.77827	0.22173	   0	   0	   0	   0	   0	   0	   0	
    205       	167.84		170	0.77836	0.22164	   0	   0	   0	   0	   0	   0	   0	
    206       	167.85		170	0.77846	0.22154	   0	   0	   0	   0	   0	   0	   0	
    207       	167.86		170	0.77856	0.22144	   0	   0	   0	   0	   0	   0	   0	
    208       	167.86		170	0.77865	0.22135	   0	   0	   0	   0	   0	   0	   0	
    209       	167.87		170	0.77875	0.22125	   0	   0	   0	   0	   0	   0	   0	
    210       	167.88		170	0.77884	0.22116	   0	   0	   0	   0	   0	   0	   0	
    211       	167.89		170	0.77894	0.22106	   0	   0	   0	   0	   0	   0	   0	
    212       	167.9		170	0.77903	0.22097	   0	   0	   0	   0	   0	   0	   0	
    213       	167.91		170	0.77912	0.22088	   0	   0	   0	   0	   0	   0	   0	
    214       	167.92		170	0.77921	0.22079	   0	   0	   0	   0	   0	   0	   0	
    215       	167.93		170	0.7793	0.2207	   0	   0	   0	   0	   0	   0	   0	
    216       	167.94		170	0.77939	0.22061	   0	   0	   0	   0	   0	   0	   0	
    217       	167.95		170	0.77948	0.22052	   0	   0	   0	   0	   0	   0	   0	
    218       	167.96		170	0.77957	0.22043	   0	   0	   0	   0	   0	   0	   0	
    219       	167.96		170	0.77965	0.22035	   0	   0	   0	   0	   0	   0	   0	
    220       	167.97		170	0.77974	0.22026	   0	   0	   0	   0	   0	   0	   0	
    221       	167.98		170	0.77982	0.22018	   0	   0	   0	   0	   0	   0	   0	
    222       	167.99		170	0.77991	0.22009	   0	   0	   0	   0	   0	   0	   0	
    223       	168		170	0.77999	0.22001	   0	   0	   0	   0	   0	   0	   0	
    224       	168.01		170	0.78008	0.21992	   0	   0	   0	   0	   0	   0	   0	
    225       	168.02		170	0.78016	0.21984	   0	   0	   0	   0	   0	   0	   0	
    226       	168.02		170	0.78024	0.21976	   0	   0	   0	   0	   0	   0	   0	
    227       	168.03		170	0.78032	0.21968	   0	   0	   0	   0	   0	   0	   0	
    228       	168.04		170	0.7804	0.2196	   0	   0	   0	   0	   0	   0	   0	
    229       	168.05		170	0.78048	0.21952	   0	   0	   0	   0	   0	   0	   0	
    230       	168.06		170	0.78056	0.21944	   0	   0	   0	   0	   0	   0	   0	
    231       	168.06		170	0.78064	0.21936	   0	   0	   0	   0	   0	   0	   0	
    232       	168.07		170	0.78072	0.21928	   0	   0	   0	   0	   0	   0	   0	
    233       	168.08		170	0.7808	0.2192	   0	   0	   0	   0	   0	   0	   0	
    234       	168.09		170	0.78087	0.21913	   0	   0	   0	   0	   0	   0	   0	
    235       	168.09		170	0.78095	0.21905	   0	   0	   0	   0	   0	   0	   0	
    236       	168.1		170	0.78102	0.21898	   0	   0	   0	   0	   0	   0	   0	
    237       	168.11		170	0.7811	0.2189	   0	   0	   0	   0	   0	   0	   0	
    238       	168.12		170	0.78117	0.21883	   0	   0	   0	   0	   0	   0	   0	
    239       	168.12		170	0.78125	0.21875	   0	   0	   0	   0	   0	   0	   0	
    240       	168.13		170	0.78132	0.21868	   0	   0	   0	   0	   0	   0	   0	
    241       	168.14		170	0.78139	0.21861	   0	   0	   0	   0	   0	   0	   0	
    242       	168.15		170	0.78147	0.21853	   0	   0	   0	   0	   0	   0	   0	
    243       	168.15		170	0.78154	0.21846	   0	   0	   0	   0	   0	   0	   0	
    244       	168.16		170	0.78161	0.21839	   0	   0	   0	   0	   0	   0	   0	
    245       	168.17		170	0.78168	0.21832	   0	   0	   0	   0	   0	   0	   0	
    246       	168.17		170	0.78175	0.21825	   0	   0	   0	   0	   0	   0	   0	
    247       	168.18		170	0.78182	0.21818	   0	   0	   0	   0	   0	   0	   0	
    248       	168.19		170	0.78189	0.21811	   0	   0	   0	   0	   0	   0	   0	
    249       	168.2		170	0.78195	0.21805	   0	   0	   0	   0	   0	   0	   0	
    250       	168.2		170	0.78202	0.21798	   0	   0	   0	   0	   0	   0	   0	
    251       	168.21		170	0.78209	0.21791	   0	   0	   0	   0	   0	   0	   0	
    252       	168.22		170	0.78216	0.21784	   0	   0	   0	   0	   0	   0	   0	
    253       	168.22		170	0.78222	0.21778	   0	   0	   0	   0	   0	   0	   0	
    254       	168.23		170	0.78229	0.21771	   0	   0	   0	   0	   0	   0	   0	
    255       	168.23		170	0.78235	0.21765	   0	   0	   0	   0	   0	   0	   0	
    256       	168.24		170	0.78242	0.21758	   0	   0	   0	   0	   0	   0	   0	
    257       	168.25		170	0.78248	0.21752	   0	   0	   0	   0	   0	   0	   0	
    258       	168.25		170	0.78255	0.21745	   0	   0	   0	   0	   0	   0	   0	
    259       	168.26		170	0.78261	0.21739	   0	   0	   0	   0	   0	   0	   0	
    260       	168.27		170	0.78267	0.21733	   0	   0	   0	   0	   0	   0	   0	
    261       	168.27		170	0.78274	0.21726	   0	   0	   0	   0	   0	   0	   0	
    262       	168.28		170	0.7828	0.2172	   0	   0	   0	   0	   0	   0	   0	
    263       	168.29		170	0.78286	0.21714	   0	   0	   0	   0	   0	   0	   0	
    264       	168.29		170	0.78292	0.21708	   0	   0	   0	   0	   0	   0	   0	
    265       	168.3		170	0.78298	0.21702	   0	   0	   0	   0	   0	   0	   0	
    266       	168.3		170	0.78304	0.21696	   0	   0	   0	   0	   0	   0	   0	
    267       	168.31		170	0.7831	0.2169	   0	   0	   0	   0	   0	   0	   0	
    268       	168.32		170	0.78316	0.21684	   0	   0	   0	   0	   0	   0	   0	
    269       	168.32		170	0.78322	0.21678	   0	   0	   0	   0	   0	   0	   0	
    270       	168.33		170	0.78328	0.21672	   0	   0	   0	   0	   0	   0	   0	
    271       	168.33		170	0.78334	0.21666	   0	   0	   0	   0	   0	   0	   0	
    272       	168.34		170	0.78339	0.21661	   0	   0	   0	   0	   0	   0	   0	
    273       	168.34		170	0.78345	0.21655	   0	   0	   0	   0	   0	   0	   0	
    274       	168.35		170	0.78351	0.21649	   0	   0	   0	   0	   0	   0	   0	
    275       	168.36		170	0.78357	0.21643	   0	   0	   0	   0	   0	   0	   0	
    276       	168.36		170	0.78362	0.21638	   0	   0	   0	   0	   0	   0	   0	
    277       	168.37		170	0.78368	0.21632	   0	   0	   0	   0	   0	   0	   0	
    278       	168.37		170	0.78373	0.21627	   0	   0	   0	   0	   0	   0	   0	
    279       	168.38		170	0.78379	0.21621	   0	   0	   0	   0	   0	   0	   0	
    280       	168.38		170	0.78384	0.21616	   0	   0	   0	   0	   0	   0	   0	
    281       	168.39		170	0.7839	0.2161	   0	   0	   0	   0	   0	   0	   0	
    282       	168.39		170	0.78395	0.21605	   0	   0	   0	   0	   0	   0	   0	
    283       	168.4		170	0.784	0.216	   0	   0	   0	   0	   0	   0	   0	
    284       	168.41		170	0.78406	0.21594	   0	   0	   0	   0	   0	   0	   0	
    285       	168.41		170	0.78411	0.21589	   0	   0	   0	   0	   0	   0	   0	
    286       	168.42		170	0.78416	0.21584	   0	   0	   0	   0	   0	   0	   0	
    287       	168.42		170	0.78422	0.21578	   0	   0	   0	   0	   0	   0	   0	
    288       	168.43		170	0.78427	0.21573	   0	   0	   0	   0	   0	   0	   0	
    289       	168.43		170	0.78432	0.21568	   0	   0	   0	   0	   0	   0	   0	
    290       	168.44		170	0.78437	0.21563	   0	   0	   0	   0	   0	   0	   0	
    291       	168.44		170	0.78442	0.21558	   0	   0	   0	   0	   0	   0	   0	
    292       	168.45		170	0.78447	0.21553	   0	   0	   0	   0	   0	   0	   0	
    293       	168.45		170	0.78452	0.21548	   0	   0	   0	   0	   0	   0	   0	
    294       	168.46		170	0.78457	0.21543	   0	   0	   0	   0	   0	   0	   0	
    295       	168.46		170	0.78462	0.21538	   0	   0	   0	   0	   0	   0	   0	
    296       	168.47		170	0.78467	0.21533	   0	   0	   0	   0	   0	   0	   0	
    297       	168.47		170	0.78472	0.21528	   0	   0	   0	   0	   0	   0	   0	
    298       	168.48		170	0.78477	0.21523	   0	   0	   0	   0	   0	   0	   0	
    299       	168.48		170	0.78482	0.21518	   0	   0	   0	   0	   0	   0	   0	
    300       	168.49		170	0.78486	0.21514	   0	   0	   0	   0	   0	   0	   0	
    301       	168.49		170	0.78491	0.21509	   0	   0	   0	   0	   0	   0	   0	
    302       	168.5		170	0.78496	0.21504	   0	   0	   0	   0	   0	   0	   0	
    303       	168.5		170	0.78501	0.21499	   0	   0	   0	   0	   0	   0	   0	
    304       	168.5		170	0.78505	0.21495	   0	   0	   0	   0	   0	   0	   0	
    305       	168.51		170	0.7851	0.2149	   0	   0	   0	   0	   0	   0	   0	
    306       	168.51		170	0.78515	0.21485	   0	   0	   0	   0	   0	   0	   0	
    307       	168.52		170	0.78519	0.21481	   0	   0	   0	   0	   0	   0	   0	
    308       	168.52		170	0.78524	0.21476	   0	   0	   0	   0	   0	   0	   0	
    309       	168.53		170	0.78528	0.21472	   0	   0	   0	   0	   0	   0	   0	
    310       	168.53		170	0.78533	0.21467	   0	   0	   0	   0	   0	   0	   0	
    311       	168.54		170	0.78537	0.21463	   0	   0	   0	   0	   0	   0	   0	
    312       	168.54		170	0.78542	0.21458	   0	   0	   0	   0	   0	   0	   0	
    313       	168.55		170	0.78546	0.21454	   0	   0	   0	   0	   0	   0	   0	
    314       	168.55		170	0.78551	0.21449	   0	   0	   0	   0	   0	   0	   0	
    315       	168.55		170	0.78555	0.21445	   0	   0	   0	   0	   0	   0	   0	
    316       	168.56		170	0.78559	0.21441	   0	   0	   0	   0	   0	   0	   0	
    317       	168.56		170	0.78564	0.21436	   0	   0	   0	   0	   0	   0	   0	
    318       	168.57		170	0.78568	0.21432	   0	   0	   0	   0	   0	   0	   0	
    319       	168.57		170	0.78572	0.21428	   0	   0	   0	   0	   0	   0	   0	
    320       	168.58		170	0.78576	0.21424	   0	   0	   0	   0	   0	   0	   0	
    321       	168.58		170	0.78581	0.21419	   0	   0	   0	   0	   0	   0	   0	
    322       	168.58		170	0.78585	0.21415	   0	   0	   0	   0	   0	   0	   0	
    323       	168.59		170	0.78589	0.21411	   0	   0	   0	   0	   0	   0	   0	
    324       	168.59		170	0.78593	0.21407	   0	   0	   0	   0	   0	   0	   0	
    325       	168.6		170	0.78597	0.21403	   0	   0	   0	   0	   0	   0	   0	
    326       	168.6		170	0.78601	0.21399	   0	   0	   0	   0	   0	   0	   0	
    327       	168.61		170	0.78605	0.21395	   0	   0	   0	   0	   0	   0	   0	
    328       	168.61		170	0.7861	0.2139	   0	   0	   0	   0	   0	   0	   0	
    329       	168.61		170	0.78614	0.21386	   0	   0	   0	   0	   0	   0	   0	
    330       	168.62		170	0.78618	0.21382	   0	   0	   0	   0	   0	   0	   0	
    331       	168.62		170	0.78622	0.21378	   0	   0	   0	   0	   0	   0	   0	
    332       	168.63		170	0.78625	0.21375	   0	   0	   0	   0	   0	   0	   0	
